dataset,shape_class,model_name,split
ShapeNet,faucet,4c1ebf8c47731b573321831d2245cf06,test
ShapeNet,faucet,a0bb3e71fa03369e843f813f752a5e35,train
ShapeNet,faucet,ede36d1ad901fffa54d7082b34825ef0,train
ShapeNet,faucet,37f385f455809ae4b3ab5a380856c75c,train
ShapeNet,faucet,182136abd343be8b8fa6d5040a6c641,train
ShapeNet,faucet,97189607e5264b2f58813b85ef7bf518,train
ShapeNet,faucet,234daa663f5f79b7b0957d845ac33749,train
ShapeNet,faucet,e7e03d363f0bb22376c18e71fd49c4dc,test
ShapeNet,faucet,bb2c9b746e450ae514b35a7d7cea7130,train
ShapeNet,faucet,fc13ea21c2542368c36fb70296e45483,train
ShapeNet,faucet,cf9b1dabebb64e20b983088451bda93b,train
ShapeNet,faucet,c04fd0df2310b7653321831d2245cf06,train
ShapeNet,faucet,6555b55b9782e592b7a867e9b35a1295,train
ShapeNet,faucet,b7758e9c5ce71e1b488d970db5b03bc1,train
ShapeNet,faucet,ba9606bd6aaf2f0a50da8b99982a3057,train
ShapeNet,faucet,21b77fd7e71cc47ed773a8448a79e14c,train
ShapeNet,faucet,1bc3c767ecc9323c3321831d2245cf06,train
ShapeNet,faucet,ed8a6218e467e8a676d20e73c57c9a03,train
ShapeNet,faucet,5450352c9ce20b61b362845c6edb57fc,train
ShapeNet,faucet,98aa4c5587088c4430397be0cba58a16,train
ShapeNet,faucet,8e912dab210f460778fe949fc1419876,train
ShapeNet,faucet,4a03d0bf342959e7c36fb70296e45483,test
ShapeNet,faucet,21d413dde8e653fc14b35a7d7cea7130,train
ShapeNet,faucet,c2a09f60c43de534974f28a8ba184023,test
ShapeNet,faucet,bdbe36608edfcb23b362845c6edb57fc,val
ShapeNet,faucet,daa26435e1603392b7a867e9b35a1295,train
ShapeNet,faucet,83c9c0a13e3bb6c76c18e71fd49c4dc,train
ShapeNet,faucet,be5925e681268f3b3321831d2245cf06,train
ShapeNet,faucet,c7480d5acf4527c5979c556124bee033,train
ShapeNet,faucet,75f3d28ed37de79c3ca0c4be71e7b721,train
ShapeNet,faucet,647209d564ed6d174b47d0a1f007bc8d,train
ShapeNet,faucet,efd013235615a4924c62bee40dcdc539,train
ShapeNet,faucet,19a3ce38f92f792376c18e71fd49c4dc,train
ShapeNet,faucet,b53baa693c98951e589577ccf07b31e7,train
ShapeNet,faucet,9406afb358319bdf1aac9a952ec41bdd,train
ShapeNet,faucet,2b4f980f62ac992a3b717863742b7581,test
ShapeNet,faucet,84c1ef3fc2a614deb362845c6edb57fc,train
ShapeNet,faucet,64b7cc23f9fe4196b7a867e9b35a1295,train
ShapeNet,faucet,c6815bc73e12dd1f8f64d37593728c5a,train
ShapeNet,faucet,e173499d5c1b9aaf72101dcac4ed75d3,train
ShapeNet,faucet,f4f6333e2342ea4276c18e71fd49c4dc,train
ShapeNet,faucet,df3f006c8a8a59547bae653f822044a6,train
ShapeNet,faucet,b1a88b5b7861649e7a31dd5af93fdb5c,train
ShapeNet,faucet,2e31697d451f89843321831d2245cf06,train
ShapeNet,faucet,b963d7abd99a0f9df94134d46393e640,train
ShapeNet,faucet,c02b905c5d602a7ebfc2343650cf257,train
ShapeNet,faucet,3beb681d384c32a076d20e73c57c9a03,train
ShapeNet,faucet,c2a9e63c47166a75341d61f56edc2872,train
ShapeNet,faucet,8ea7517f0c9c8a5ce27c891af4570491,val
ShapeNet,faucet,3b0a1265844b0a54e7ec4274d0a48ec,test
ShapeNet,faucet,996932ea9d17bc9ab362845c6edb57fc,train
ShapeNet,faucet,46b445c31887a70eb362845c6edb57fc,train
ShapeNet,faucet,61df07c03d2b6836b362845c6edb57fc,train
ShapeNet,faucet,b3553c13686cc769ebde9a63a3b4b302,train
ShapeNet,faucet,7ade4c8d7724e56b76d20e73c57c9a03,train
ShapeNet,faucet,850f04c8e1d8039676c18e71fd49c4dc,train
ShapeNet,faucet,5ba4d7ff5de1e727c36fb70296e45483,train
ShapeNet,faucet,79b89dc3e5809c5450da8b99982a3057,train
ShapeNet,faucet,c5ec1e91a2de288fb362845c6edb57fc,train
ShapeNet,faucet,98b09e32fd09e51ab482922dfbcdcc,train
ShapeNet,faucet,95e13660ebae4953b362845c6edb57fc,test
ShapeNet,faucet,81b5af68af1b0a4ce25194f3c5a4f307,train
ShapeNet,faucet,222c02d696583d5b362845c6edb57fc,train
ShapeNet,faucet,981c79da1f3dfc3bc36fb70296e45483,test
ShapeNet,faucet,247e144e0babc15d76c18e71fd49c4dc,test
ShapeNet,faucet,28568aa9e333a421c36fb70296e45483,train
ShapeNet,faucet,3cace6ee49f5bfb0b362845c6edb57fc,test
ShapeNet,faucet,d7cf55161ac23e2b76c18e71fd49c4dc,test
ShapeNet,faucet,f1599feb586c4998321d8e522c85e4ef,train
ShapeNet,faucet,da28d9077b9bf42876d20e73c57c9a03,train
ShapeNet,faucet,c322cfc79e07849bb362845c6edb57fc,train
ShapeNet,faucet,63268b9a020fdb0e2f0f992e258eb5f2,train
ShapeNet,faucet,3814a29d435de3db54d7082b34825ef0,train
ShapeNet,faucet,e013eb2f75029d25572f8e1c1caad99e,train
ShapeNet,faucet,7de46bce9c800cf3979c556124bee033,train
ShapeNet,faucet,cbac6ded2160f1beb362845c6edb57fc,train
ShapeNet,faucet,a159b9589f58872c4170d40a78a51640,test
ShapeNet,faucet,90ee4a3d500e4ca4c36fb70296e45483,train
ShapeNet,faucet,a8ff57bb496e582ac36fb70296e45483,test
ShapeNet,faucet,160bf4447843d769e6460c75101f5b6,train
ShapeNet,faucet,efac508cef643820979c556124bee033,test
ShapeNet,faucet,642752ced8ceeff0b362845c6edb57fc,train
ShapeNet,faucet,b485f4d94b00763b362845c6edb57fc,train
ShapeNet,faucet,7d98283d7e6fa67a76c18e71fd49c4dc,test
ShapeNet,faucet,f9ff34cbd52103d3d42b9650f19dd425,train
ShapeNet,faucet,af708fe6eac1bc9450da8b99982a3057,train
ShapeNet,faucet,c3bb910a7c423f8aa21506405d3c8c76,train
ShapeNet,faucet,24d438e0a5966a8316f1e46eb2815c0b,train
ShapeNet,faucet,412ac477ee9e761250da8b99982a3057,train
ShapeNet,faucet,327d16b036d840a2e1bf57430463e143,train
ShapeNet,faucet,a8d7a9795934772d3321831d2245cf06,train
ShapeNet,faucet,50090633b32bb6adb362845c6edb57fc,train
ShapeNet,faucet,adb985820edec4577eaeab1f0c9120b7,train
ShapeNet,faucet,569dc8ef952c3e039bc6283fe73f66e1,train
ShapeNet,faucet,36aa5b58afa181c76d20e73c57c9a03,train
ShapeNet,faucet,3bd7088a61b81842c129b46efdbc7885,train
ShapeNet,faucet,d35cada73c24af13321831d2245cf06,train
ShapeNet,faucet,c8b9f478f3b94b3513bcf6712568dadd,train
ShapeNet,faucet,e4e3ed7621c9b135b362845c6edb57fc,train
ShapeNet,faucet,77c6367c2d0b0c9e29d75ea275a1cb4e,train
ShapeNet,faucet,9ce16ab9b4bad6e2b7a867e9b35a1295,train
ShapeNet,faucet,45fd2fd02e27bbb53321831d2245cf06,train
ShapeNet,faucet,1309cb5bbd90c7b250da8b99982a3057,train
ShapeNet,faucet,81a70dd1b34af19d92f46099482aad38,train
ShapeNet,faucet,60a6cd1194397b4bd3acd54d47e688e9,test
ShapeNet,faucet,8f1e94d2e214b5c076d20e73c57c9a03,train
PartNet,cap,fa8124cce25881004fcdbc2114c724fa,train
ShapeNet,cap,5eb9ab53213f5fff4e09ebaf49b0cb2f,train
ShapeNet,cap,40f0c6599f0be25fce01c07526cf2aa4,train
PartNet,cap,9634ac7cd209cc7e230a4d129580843a,train
PartNet,cap,c49d544f3743bc08d23279d7571c8868,train
PartNet,cap,484d95c416ee10a74ce8c4cc4cdde9b4,train
PartNet,cap,5dbe1341bec2f70cf0d11ae402ef940e,train
PartNet,cap,889204300c03ae7dc8687ff9b0b4e4ac,train
PartNet,cap,c721e05c676faf20a9aa61915b4add2d,train
ShapeNet,cap,a444fff8c769de616a10eb60523df1e9,train
PartNet,cap,26239157c6539065895d3362333efa72,train
PartNet,cap,b0b7e7e0e34b4f79487003545673a337,train
PartNet,cap,620b921e3f1a504258a12735d0a1edc9,train
PartNet,cap,26ded18f7b1ad4c83a444f07ecb8c124,train
PartNet,cap,47d8ea8d4f14119048908f59408795,train
PartNet,cap,b5a6c597fefeaa0598095901ddb7e8e7,train
PartNet,cap,d0919880bdf7eec8fe5dfc44db6ed8eb,train
PartNet,cap,17507563e90313433f19716eab42752,train
PartNet,cap,c1e8ad86328cefba1032b754478d4b36,train
PartNet,cap,b9be3ecb04284bebdde3c649189c2dd4,train
PartNet,cap,d3c12600578e3f57a8963fe61f2bc75f,test
PartNet,cap,bf120175fed89392954cc04e9b526b85,train
ShapeNet,cap,2f347d95d4a2dae3e762cf5917cef4ef,train
PartNet,cap,c998a0afe9bcbe89bc4ac3caf16ef65,test
PartNet,cap,a0ab4dc115f1b4f3b26ac8618c0d5a9,train
ShapeNet,cap,6cfb76b40fc41da2a6e67635b9d1cee5,train
PartNet,cap,87c240c20a772f51e6e812c94ac516eb,train
PartNet,cap,824e0bb9c53a50d27c010a074193cb9e,train
PartNet,cap,96a9f36ce97a067aa99fc65b413040d6,train
PartNet,cap,e4c27195b931d006e80ec0e940065c4c,train
PartNet,cap,bfdcb0d592aa35698b3247ca9bcd5b10,train
ShapeNet,cap,ed352b53b17b6119e762cf5917cef4ef,train
PartNet,cap,b0bdecad995dca22f316a08d4796320f,test
PartNet,cap,81d58b65303dc155a8963fe61f2bc75f,train
PartNet,cap,f1a3280859c83c2ebfabbbce99807de9,train
PartNet,cap,5c4122d7fa08f514796410d3fd165433,train
PartNet,cap,56bb0a2e6f729993fa5b6212657ae4a4,train
PartNet,cap,f6cdd30dec4cb8e71621c7edb823fc53,test
PartNet,cap,2854677f4c733bcc606dbe05096195ae,train
ShapeNet,cap,3b0a1a20ef0ce1a34c90f2ddc14dc59b,train
PartNet,cap,3c75213433a0ad3cc039d45addffe3d3,train
PartNet,cap,3e5bdecbe9ed004ed65de3ff29a73cde,train
PartNet,cap,21449a5560e5482d12fcd71c55eb9d74,train
ShapeNet,cap,9673c2be589c2b9df0d11ae402ef940e,test
PartNet,cap,579cb458787e385af0d11ae402ef940e,train
PartNet,cap,d874bb309edb91e04e5a22e049c207b1,train
PartNet,cap,2935eced813475ffcd89d8aa7fd7b92c,train
ShapeNet,cap,3957332e2d23ff61ce2704286124606b,train
PartNet,cap,14103d87f108ab847cb2a55fa21392b7,train
PartNet,cap,62d4f8a7a8a1dc619ba80f08c401fbed,train
PartNet,cap,f649b3afc815fff1e657bffb92fd93ce,train
PartNet,cap,3c2a6e6704d24b71325036f2a8f48b04,train
ShapeNet,cap,7f9ddfff396634f17790cd6f6e8952aa,test
PartNet,cap,35bbeb0e828835a757c2f3d4234affb,train
PartNet,cap,78ffdd0f1440161ca7591d4119c4254f,val
PartNet,cap,eec8c8ff8efdda0f86b5dc4d3f7cea94,test
PartNet,cap,d0313cadc2b4b2cc1372a4afda9e2f07,train
ShapeNet,cap,14df58bdedfbb41141edb96d309c9a23,train
PartNet,cap,c2cf2cf35d08662945c5fa74440a4519,train
ShapeNet,cap,6f93656d083e985465bae2cb33eb4baa,train
PartNet,cap,df0dad9aa5876de3af81f84c1d08b8a2,val
ShapeNet,cap,a1494210f6774b87b3e0e60b857dde8f,train
PartNet,cap,2c67d217a62c320ce4b96e37c6ed18f3,test
PartNet,cap,b968eb697fbce2d76bb31db0358e9c6,train
PartNet,cap,3d8381bbd02ff8e23a579c3371197382,train
PartNet,cap,169bcc70358af368858829ea6212ee1a,train
PartNet,cap,77e819e803f1fa8b616c08e4715af963,train
PartNet,cap,dc06523b3413d01d3ead562a41d49338,train
PartNet,cap,715964d98402b5c691f70edfed6ef8d,test
ShapeNet,cap,a0fc32a763b57b85f0d11ae402ef940e,train
ShapeNet,cap,ed52d2c2a9c1b606cf9bbc203a5cff99,train
PartNet,cap,f567a4a2bc30d0ca18a6353ea60f11b6,train
PartNet,cap,98698fc854d6a919a163a814bd04d6,train
ShapeNet,cap,61437489633f5d167c35d3c5d3b1fcf7,train
ShapeNet,cap,357c2a333ffefc3e90f80ab08ae6ce2,test
PartNet,cap,6a0080b5908b06f93d73b22cbe25cea9,train
PartNet,cap,d15cf31f7ec69e948f5635ac8b18fdb9,train
PartNet,cap,288e11d15d927943068951f59ff267e,train
PartNet,cap,88adc86cf9004a01ed43c5a21cb8b385,train
ShapeNet,cap,a3d8771740fd7630afd6b353b2d4958f,train
ShapeNet,cap,8b2951e32e0906bb5f6cb4951755315c,train
PartNet,cap,576d5a4b1d688680bed7e3eef8315549,train
ShapeNet,cap,e8a97a1fd97c1a75a52821bf1aa3b19a,train
PartNet,cap,d196cee1204df9027bd9558057bfa0b3,train
ShapeNet,cap,6e983d20e0bf80296829cd4082fbdbdf,train
PartNet,cap,ce9fbdd20598b670548ef619bebf2d75,train
PartNet,cap,56ca2cc23b627f65fdac1e69603928f,val
PartNet,cap,d243dfb497b2a51bf784e4a55df53109,train
PartNet,cap,bdfd9d3790158d2545b2d64b440991ad,test
PartNet,cap,6795f4e6300d5606e639776fc2bb6cca,train
PartNet,cap,2a46cf234503f21b3c91c1204c720f19,test
PartNet,cap,a826c25abe5d1e4b6c57e21624dd9952,train
ShapeNet,cap,3a666502c0432522a3340564b56a7f70,train
PartNet,cap,f3e5ec75a719c3efb5f4a9188bfa0ef6,train
PartNet,cap,ffa613d91ac07e38284432ce2f42f498,train
ShapeNet,cap,373d717709b3e181bbda4bd2b976d8f7,train
PartNet,cap,d4910649489fc279dac5e8b93371e38a,train
PartNet,cap,284f1361baa1afdaeb02cbc132e4be3,train
PartNet,cap,f257051157caf99f9a2840934f7f84bc,train
PartNet,cap,fe319939c7dc4a6ff691355a196da5f,train
ShapeNet,cap,da5e5ec4c486d6c03baa6271927f050e,train
PartNet,cap,e43656f7922bb7573d73b22cbe25cea9,train
PartNet,cap,b08d714d0617f5d5305be49cf697a665,val
ShapeNet,cap,dc3e5c0457defe87a52821bf1aa3b19a,train
PartNet,cap,7f1665745d2690d38217993582015a9c,train
PartNet,cap,a1194f613435ee2d8ffc94a6ce28be5e,train
PartNet,cap,bc05db27de8de6354bd07bcd9e7e0abf,train
PartNet,cap,b1701c999c33e44630c809a91a1466ef,test
PartNet,cap,3f712e64c37ee460e4b30fdd654658ce,train
PartNet,cap,8670ef4375bbb95568b8a8e5babef621,train
PartNet,cap,60153b9c1dc500a93d8dd242efdcdeb,train
PartNet,cap,b3ccfa337100028088f5610828331858,train
PartNet,cap,d5cdba69afacdbf19393051c3324a45f,train
PartNet,cap,31253a0f8eaa2c5c785f06f424b9d06,train
PartNet,cap,8156dab09860124627526d19de7c3249,train
PartNet,cap,5a5c976be7015447f0d11ae402ef940e,train
ShapeNet,cap,a4f94067b0ec9608e762cf5917cef4ef,train
PartNet,cap,233a6e7c31de58a33d4bab39ff8346fd,train
PartNet,cap,cdaccc660448206b108354aa2159bc1e,train
PartNet,cap,8173b6a303d2888671b99e20c1071f6c,train
PartNet,cap,1045ec5dd315bb09b3efe792e5724933,train
ShapeNet,cap,d18c3ce1f186c16976bb31db0358e9c6,train
PartNet,cap,320573ba807dc5578c26f7b0dfd20a86,train
PartNet,cap,580042201e78dd85c17bd3d919c94388,train
PartNet,cap,5549d6cf8c5c7f1e886d6fb5acc5844b,train
PartNet,cap,a8ddbd8c9cdb3088d2eebe596133133e,val
PartNet,cap,49aa515f266763ceb2cbe98e0430a055,train
PartNet,cap,fc4bf4203c69da43b5c87aa520cf194f,train
PartNet,cap,2b1a1d63bd7e931c12a8043ef6529707,train
PartNet,cap,34dfb5af71b1f327e21800cd80ebb26f,train
PartNet,cap,587e59afe62ea145f0d11ae402ef940e,train
PartNet,cap,e1c16d76fa8d0289bcbb5732017b0d93,train
PartNet,cap,e255ff4ea19d21c06fc9a18d280b1515,test
ShapeNet,cap,8338e10954ae6c5296b84415a3f1393b,train
ShapeNet,cap,9bd54e0123d3cd70a52821bf1aa3b19a,train
PartNet,cap,c5d20fc28adf769b1802624b30ec569e,train
PartNet,cap,1e749b3d20c65ef25c2a2c970803cfe2,train
ShapeNet,cap,89717260f663fe13a9d8b37b5c73935c,train
PartNet,cap,c68d509f6d2db0bab581cc9c4410f841,train
PartNet,cap,64802051170909e71fabf3cbd0fc77bc,train
PartNet,cap,5f988e8af9ac5b873d1423abb84263f3,train
PartNet,cap,202fd00196d296a745b2d64b440991ad,test
PartNet,cap,a14ab9b478087ce6b56d92c5d7b06038,train
PartNet,cap,4c818a2a478b13db1e4e75745130e652,train
ShapeNet,cap,e823673c1edd73fb97c426435543a860,train
PartNet,cap,e21bf79cf940999fecaafbe064b13083,train
PartNet,cap,50a2b464627bdf9d47bc52f33b4b7312,test
PartNet,cap,6e11cfa7d75ed04a4835c09e4900b4a9,train
ShapeNet,cap,6c607b6b3d6fc1cdf0d11ae402ef940e,test
PartNet,cap,c0e8723dcc5f948890f80ab08ae6ce2,train
PartNet,cap,aa9fa261b2643eec750b99f712bb1b4,train
PartNet,cap,7b62c58f5911d1061737058619bcd307,train
PartNet,cap,13341d1c3636717e4773d7a183337d9,train
PartNet,cap,45322773dbfa4b11851dfc313e1c5e29,val
PartNet,cap,a4ad860de76ad2b52a2d94519249662c,train
PartNet,cap,deb19c41bc1e4ba5c8727b27ee96a4b7,train
PartNet,cap,1655aeff6e4ec121bfedd927d2c565df,train
PartNet,cap,cfdd264126abf98d920db8ca8825dcda,train
PartNet,cap,223e336d3f1490e4ecaafbe064b13083,test
PartNet,cap,77f97b18d27a8905afd2bc3942374579,train
PartNet,cap,f84abb697315dd7784c54dff812f6abb,train
PartNet,cap,ad672c08a646c7419cd3f9e8648111d1,train
PartNet,cap,647864ea6669f539379c6a1d59ef7283,train
PartNet,cap,3d8715e132379fc04ec272da715766dd,test
PartNet,cap,47d13a0b345864a7f72b7502ead7387b,train
ShapeNet,cap,90c6bffdc81cedbeb80102c6e0a7618a,train
PartNet,cap,72877ec0bb0b921fb10e410f6c99c299,train
PartNet,cap,a57904de1983cae924631548b4ffd8b4,train
ShapeNet,cap,fd63218d927ae58cbf444790f25ea3db,train
PartNet,cap,569bfc3e920022e5561c6ec5086cfea5,train
ShapeNet,cap,3dec0d851cba045fbf444790f25ea3db,train
PartNet,cap,f0e597e2061f61c8e55ab527568c9127,train
PartNet,cap,61aae9be231d6c263dc5b29818b9b22e,train
ShapeNet,cap,f40b47fcbf83b962f0d11ae402ef940e,train
PartNet,cap,35450ea3b3158ed6eefb4d7820758668,train
PartNet,cap,58951c10aaeeff2afe8474bfd438f6d8,train
PartNet,cap,d12f1b6c7df969f39fd67caf3bf15730,train
PartNet,cap,b9c7e3530d7128abf0d11ae402ef940e,train
PartNet,cap,befe908292dd78d92ef65425c21143ca,train
ModelNet,plant,plant_0005,train
ModelNet,plant,plant_0129,train
ModelNet,plant,plant_0050,train
ModelNet,plant,plant_0018,train
ModelNet,plant,plant_0168,train
ModelNet,plant,plant_0091,train
ModelNet,plant,plant_0203,train
ModelNet,plant,plant_0025,train
ModelNet,plant,plant_0201,train
ModelNet,plant,plant_0266,train
ModelNet,plant,plant_0216,test
ModelNet,plant,plant_0227,train
ModelNet,plant,plant_0099,train
ModelNet,plant,plant_0027,train
ModelNet,plant,plant_0300,train
ModelNet,plant,plant_0071,train
ModelNet,plant,plant_0189,train
ModelNet,plant,plant_0104,test
ModelNet,plant,plant_0316,train
ModelNet,plant,plant_0098,train
ModelNet,plant,plant_0332,train
ModelNet,plant,plant_0285,train
ModelNet,plant,plant_0163,train
ModelNet,plant,plant_0257,train
ModelNet,plant,plant_0102,train
ModelNet,plant,plant_0133,test
ModelNet,plant,plant_0171,val
ModelNet,plant,plant_0339,test
ModelNet,plant,plant_0331,train
ModelNet,plant,plant_0250,train
ModelNet,plant,plant_0147,val
ModelNet,plant,plant_0325,test
ModelNet,plant,plant_0323,train
ModelNet,plant,plant_0003,train
ModelNet,plant,plant_0047,train
ModelNet,plant,plant_0112,train
ModelNet,plant,plant_0279,train
ModelNet,plant,plant_0306,test
ModelNet,plant,plant_0307,train
ModelNet,plant,plant_0180,test
ModelNet,plant,plant_0128,train
ModelNet,plant,plant_0087,train
ModelNet,plant,plant_0039,train
ModelNet,plant,plant_0164,val
ModelNet,plant,plant_0233,train
ModelNet,plant,plant_0170,train
ModelNet,plant,plant_0130,train
ModelNet,plant,plant_0045,val
ModelNet,plant,plant_0058,train
ModelNet,plant,plant_0241,train
ModelNet,plant,plant_0085,train
ModelNet,plant,plant_0251,train
ModelNet,plant,plant_0169,train
ModelNet,plant,plant_0152,train
ModelNet,plant,plant_0267,train
ModelNet,plant,plant_0079,test
ModelNet,plant,plant_0269,train
ModelNet,plant,plant_0256,val
ModelNet,plant,plant_0283,train
ModelNet,plant,plant_0121,train
ModelNet,plant,plant_0172,test
ModelNet,plant,plant_0293,val
ModelNet,plant,plant_0030,train
ModelNet,plant,plant_0178,train
ModelNet,plant,plant_0226,train
ModelNet,plant,plant_0314,train
ModelNet,plant,plant_0322,test
ModelNet,plant,plant_0291,train
ModelNet,plant,plant_0247,train
ModelNet,plant,plant_0220,train
ModelNet,plant,plant_0137,train
ModelNet,plant,plant_0310,train
ModelNet,plant,plant_0275,train
ModelNet,plant,plant_0076,train
ModelNet,plant,plant_0274,train
ModelNet,plant,plant_0002,train
ModelNet,plant,plant_0023,train
ModelNet,plant,plant_0288,train
ModelNet,plant,plant_0154,train
ModelNet,plant,plant_0046,train
ModelNet,plant,plant_0175,train
ModelNet,plant,plant_0254,train
ModelNet,plant,plant_0068,val
ModelNet,plant,plant_0022,train
ModelNet,plant,plant_0319,train
ModelNet,plant,plant_0051,train
ModelNet,plant,plant_0036,train
ModelNet,plant,plant_0244,train
ModelNet,plant,plant_0064,train
ModelNet,plant,plant_0119,train
ModelNet,plant,plant_0320,train
ModelNet,plant,plant_0230,train
ModelNet,plant,plant_0063,train
ModelNet,plant,plant_0167,train
ModelNet,plant,plant_0290,train
ModelNet,plant,plant_0118,train
ModelNet,plant,plant_0139,train
ModelNet,plant,plant_0101,train
ModelNet,plant,plant_0126,train
ModelNet,plant,plant_0188,train
ModelNet,plant,plant_0009,train
ModelNet,plant,plant_0272,train
ModelNet,plant,plant_0309,train
ModelNet,plant,plant_0090,train
ModelNet,plant,plant_0253,train
ModelNet,plant,plant_0301,test
ModelNet,plant,plant_0114,train
ModelNet,plant,plant_0157,train
ModelNet,plant,plant_0105,train
ModelNet,plant,plant_0026,train
ModelNet,plant,plant_0143,val
ModelNet,plant,plant_0093,train
ModelNet,plant,plant_0161,train
ModelNet,plant,plant_0271,train
ModelNet,plant,plant_0135,train
ModelNet,plant,plant_0014,train
ModelNet,plant,plant_0024,train
ModelNet,plant,plant_0031,train
ModelNet,plant,plant_0240,train
ModelNet,plant,plant_0207,train
ModelNet,plant,plant_0287,train
ModelNet,plant,plant_0255,train
ModelNet,plant,plant_0013,train
ModelNet,plant,plant_0238,train
ModelNet,plant,plant_0330,train
ModelNet,plant,plant_0192,train
ModelNet,plant,plant_0249,train
ModelNet,plant,plant_0259,test
ModelNet,plant,plant_0144,train
ModelNet,plant,plant_0197,train
ModelNet,plant,plant_0111,test
ModelNet,plant,plant_0223,train
ModelNet,plant,plant_0072,train
ModelNet,plant,plant_0264,train
ModelNet,plant,plant_0049,train
ModelNet,plant,plant_0159,test
ModelNet,plant,plant_0228,train
ModelNet,plant,plant_0001,train
ModelNet,plant,plant_0305,val
ModelNet,plant,plant_0206,val
ModelNet,plant,plant_0191,train
ModelNet,plant,plant_0042,train
ModelNet,plant,plant_0037,train
ModelNet,plant,plant_0239,test
ModelNet,plant,plant_0107,train
ModelNet,plant,plant_0158,train
ModelNet,plant,plant_0061,train
ModelNet,plant,plant_0302,train
ModelNet,plant,plant_0083,val
ModelNet,plant,plant_0221,train
ModelNet,plant,plant_0174,train
ModelNet,plant,plant_0321,train
ModelNet,plant,plant_0054,train
ModelNet,plant,plant_0162,train
ModelNet,plant,plant_0017,train
ModelNet,plant,plant_0016,train
ModelNet,plant,plant_0055,test
ModelNet,plant,plant_0282,train
ModelNet,plant,plant_0187,train
ModelNet,plant,plant_0181,train
ModelNet,plant,plant_0313,train
ModelNet,plant,plant_0284,val
ModelNet,plant,plant_0134,train
ModelNet,plant,plant_0057,train
ModelNet,plant,plant_0185,train
ModelNet,plant,plant_0318,train
ModelNet,plant,plant_0218,train
ModelNet,plant,plant_0304,train
ModelNet,plant,plant_0092,train
ModelNet,plant,plant_0124,train
ModelNet,plant,plant_0165,train
ModelNet,plant,plant_0043,train
ModelNet,plant,plant_0297,train
ModelNet,plant,plant_0298,test
ModelNet,plant,plant_0303,train
ModelNet,plant,plant_0329,train
ModelNet,plant,plant_0281,train
ModelNet,plant,plant_0138,train
ModelNet,plant,plant_0324,train
ModelNet,plant,plant_0081,train
ModelNet,plant,plant_0219,train
ModelNet,plant,plant_0222,train
ModelNet,plant,plant_0235,train
ModelNet,plant,plant_0326,train
ModelNet,plant,plant_0190,train
ModelNet,plant,plant_0086,val
ModelNet,plant,plant_0148,val
ModelNet,plant,plant_0268,train
ModelNet,plant,plant_0278,train
ModelNet,plant,plant_0110,train
ModelNet,plant,plant_0195,train
ModelNet,plant,plant_0184,train
ModelNet,plant,plant_0108,test
ModelNet,plant,plant_0186,train
ModelNet,plant,plant_0258,train
ModelNet,plant,plant_0311,train
ModelNet,plant,plant_0160,train
ModelNet,plant,plant_0179,train
ModelNet,plant,plant_0327,train
ModelNet,plant,plant_0048,train
ModelNet,plant,plant_0270,train
ModelNet,plant,plant_0242,test
ModelNet,plant,plant_0248,train
ModelNet,plant,plant_0125,train
ModelNet,plant,plant_0173,train
ModelNet,plant,plant_0123,train
ModelNet,plant,plant_0211,train
ModelNet,plant,plant_0315,train
ModelNet,plant,plant_0296,train
ModelNet,plant,plant_0019,train
ModelNet,plant,plant_0231,train
ModelNet,plant,plant_0333,test
ModelNet,plant,plant_0089,train
ModelNet,plant,plant_0006,train
ModelNet,plant,plant_0116,train
ModelNet,plant,plant_0286,train
ModelNet,plant,plant_0336,train
ModelNet,plant,plant_0150,train
ModelNet,plant,plant_0145,train
ModelNet,plant,plant_0212,train
ModelNet,plant,plant_0213,test
ModelNet,plant,plant_0059,train
ModelNet,plant,plant_0097,train
ModelNet,plant,plant_0127,train
ModelNet,plant,plant_0095,train
ModelNet,plant,plant_0122,train
ModelNet,plant,plant_0028,train
ModelNet,plant,plant_0109,test
ModelNet,plant,plant_0149,train
ModelNet,plant,plant_0260,train
ModelNet,plant,plant_0273,train
ModelNet,plant,plant_0166,train
ModelNet,plant,plant_0141,train
ShapeNet,cabinet,1b400773151aa9d64c3aee8e9d3a6ffa,train
ShapeNet,cabinet,126974e8219d2fe71fe8e0bfc9ed267,train
ShapeNet,cabinet,a369ef0e532948457283e1ee3c77e168,train
ShapeNet,cabinet,47278fe8f8be0e3c4c3aee8e9d3a6ffa,train
ShapeNet,cabinet,205bf6a78db9e112e7ecdbe73ef4323c,train
ShapeNet,cabinet,cc9f54a7900dadb2f813f0670c9eb744,train
ShapeNet,cabinet,f5c863ccfd78cc6591c352d02061b3f7,train
ShapeNet,cabinet,839996ad49bfe12aaee45fb27ad3a6fe,train
ShapeNet,cabinet,69080f3e82b012ae2590dcdc900ce405,train
ShapeNet,cabinet,5bf29b17ff338ef4c3aee8e9d3a6ffa,train
